class,method_id,name,param,reason,module,already_spatial
C,328,GPU Interior Mapping,frame_col,categorical/str,image_pipeline/methods/gpu_shaders.py,False
C,330,GPU KIFS Fractal,scale,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,330,GPU KIFS Fractal,fold_angle,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,330,GPU KIFS Fractal,min_r,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,330,GPU KIFS Fractal,max_r,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,330,GPU KIFS Fractal,color_shift,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,331,GPU Mandelbulb,power,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,331,GPU Mandelbulb,iterations,non-spatial by name,image_pipeline/methods/gpu_shaders.py,False
C,331,GPU Mandelbulb,cam_dist,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,331,GPU Mandelbulb,cam_angle,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,331,GPU Mandelbulb,anim_speed,non-spatial by name,image_pipeline/methods/gpu_shaders.py,False
C,331,GPU Mandelbulb,bailout,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,331,GPU Mandelbulb,spec,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,331,GPU Mandelbulb,base_color,categorical/str,image_pipeline/methods/gpu_shaders.py,False
C,331,GPU Mandelbulb,glow_color,categorical/str,image_pipeline/methods/gpu_shaders.py,False
C,331,GPU Mandelbulb,bg,categorical/str,image_pipeline/methods/gpu_shaders.py,False
C,346,GPU De Jong Attractor,a,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,346,GPU De Jong Attractor,b,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,346,GPU De Jong Attractor,c,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,346,GPU De Jong Attractor,d,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,346,GPU De Jong Attractor,morph,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,346,GPU De Jong Attractor,exposure,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,346,GPU De Jong Attractor,sharp,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,346,GPU De Jong Attractor,density_scale,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,346,GPU De Jong Attractor,speed,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,335,GPU Domain Warp,scale,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,335,GPU Domain Warp,warp,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,335,GPU Domain Warp,speed,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,335,GPU Domain Warp,offset,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,335,GPU Domain Warp,color_a,categorical/str,image_pipeline/methods/gpu_shaders.py,False
C,335,GPU Domain Warp,color_b,categorical/str,image_pipeline/methods/gpu_shaders.py,False
C,335,GPU Domain Warp,color_c,categorical/str,image_pipeline/methods/gpu_shaders.py,False
C,335,GPU Domain Warp,color_d,categorical/str,image_pipeline/methods/gpu_shaders.py,False
C,335,GPU Domain Warp,color_bg,categorical/str,image_pipeline/methods/gpu_shaders.py,False
C,309,GPU Mandelbox,scale,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,309,GPU Mandelbox,fold,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,309,GPU Mandelbox,min_radius,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,309,GPU Mandelbox,fixed_radius,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,309,GPU Mandelbox,iterations,non-spatial by name,image_pipeline/methods/gpu_shaders.py,False
C,309,GPU Mandelbox,cam_dist,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,309,GPU Mandelbox,cam_angle,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,309,GPU Mandelbox,anim_speed,non-spatial by name,image_pipeline/methods/gpu_shaders.py,False
C,309,GPU Mandelbox,spec,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,309,GPU Mandelbox,base_color,categorical/str,image_pipeline/methods/gpu_shaders.py,False
C,309,GPU Mandelbox,glow_color,categorical/str,image_pipeline/methods/gpu_shaders.py,False
C,309,GPU Mandelbox,bg,categorical/str,image_pipeline/methods/gpu_shaders.py,False
C,352,GPU Gerstner Ocean,n_waves,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,352,GPU Gerstner Ocean,base_wavelength,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,352,GPU Gerstner Ocean,wavelength_falloff,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,352,GPU Gerstner Ocean,amplitude,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,352,GPU Gerstner Ocean,steepness,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,352,GPU Gerstner Ocean,wind_angle,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,352,GPU Gerstner Ocean,wind_spread,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,352,GPU Gerstner Ocean,sun_angle,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,352,GPU Gerstner Ocean,sun_height,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,352,GPU Gerstner Ocean,shininess,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,352,GPU Gerstner Ocean,glint,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,352,GPU Gerstner Ocean,deep_hue,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,352,GPU Gerstner Ocean,crest_hue,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,352,GPU Gerstner Ocean,exposure,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,352,GPU Gerstner Ocean,gamma,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,360,GPU Gyroid TPMS,surface,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,360,GPU Gyroid TPMS,freq,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,360,GPU Gyroid TPMS,level,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,360,GPU Gyroid TPMS,thickness,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,360,GPU Gyroid TPMS,warp,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,360,GPU Gyroid TPMS,contrast,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,360,GPU Gyroid TPMS,shell,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,360,GPU Gyroid TPMS,rotate,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,361,GPU Phasor Noise,scale,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,361,GPU Phasor Noise,anisotropy,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,361,GPU Phasor Noise,falloff,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,361,GPU Phasor Noise,frequency,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,361,GPU Phasor Noise,profile,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,361,GPU Phasor Noise,sharpness,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,361,GPU Phasor Noise,contrast,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,361,GPU Phasor Noise,animate,no read site found,image_pipeline/methods/gpu_shaders.py,False
C,82,GPU Procedural Shaders,shader,categorical/str,image_pipeline/methods/gpu_shaders.py,False
B,82,GPU Procedural Shaders,p1,structural use: render_shader(),image_pipeline/methods/gpu_shaders.py,False
C,82,GPU Procedural Shaders,p2,never used arithmetically,image_pipeline/methods/gpu_shaders.py,False
B,82,GPU Procedural Shaders,p3,structural use: render_shader(),image_pipeline/methods/gpu_shaders.py,False
B,82,GPU Procedural Shaders,p4,structural use: render_shader(),image_pipeline/methods/gpu_shaders.py,False
C,82,GPU Procedural Shaders,anim_mode,categorical/str,image_pipeline/methods/gpu_shaders.py,False
C,82,GPU Procedural Shaders,anim_speed,non-spatial by name,image_pipeline/methods/gpu_shaders.py,False
D,__image_import__,Image Import,file_path,categorical/str,image_pipeline/methods/io_nodes.py,False
D,__video_import__,Video Import,file_path,categorical/str,image_pipeline/methods/io_nodes.py,False
C,__video_import__,Video Import,loop,categorical/str,image_pipeline/methods/io_nodes.py,False
C,523,Aurora Borealis,anim_mode,categorical/str,image_pipeline/methods/math_art/aurora_borealis.py,False
C,523,Aurora Borealis,anim_speed,non-spatial by name,image_pipeline/methods/math_art/aurora_borealis.py,False
A,523,Aurora Borealis,curtain_count,3 arithmetic use(s) of `curtain_count`,image_pipeline/methods/math_art/aurora_borealis.py,False
A,523,Aurora Borealis,drift_speed,1 arithmetic use(s) of `drift_speed`,image_pipeline/methods/math_art/aurora_borealis.py,False
A,523,Aurora Borealis,intensity,1 arithmetic use(s) of `intensity`,image_pipeline/methods/math_art/aurora_borealis.py,False
A,523,Aurora Borealis,beam_height,1 arithmetic use(s) of `beam_height`,image_pipeline/methods/math_art/aurora_borealis.py,False
A,523,Aurora Borealis,color_shift,1 arithmetic use(s) of `color_shift`,image_pipeline/methods/math_art/aurora_borealis.py,False
C,523,Aurora Borealis,turbulence,never used arithmetically,image_pipeline/methods/math_art/aurora_borealis.py,False
B,523,Aurora Borealis,star_density,structural use: compare,image_pipeline/methods/math_art/aurora_borealis.py,False
A,523,Aurora Borealis,red_fringe,1 arithmetic use(s) of `red_fringe`,image_pipeline/methods/math_art/aurora_borealis.py,False
C,523,Aurora Borealis,n_frames,non-spatial by name,image_pipeline/methods/math_art/aurora_borealis.py,False
C,523,Aurora Borealis,time,non-spatial by name,image_pipeline/methods/math_art/aurora_borealis.py,False
B,76,Binary Counter,bits,"structural use: integers(), range()",image_pipeline/methods/math_art/binary_counter.py,False
A,76,Binary Counter,glitch_lines,2 arithmetic use(s) of `glitch_n`,image_pipeline/methods/math_art/binary_counter.py,False
C,76,Binary Counter,data_source,categorical/str,image_pipeline/methods/math_art/binary_counter.py,False
C,76,Binary Counter,layout,categorical/str,image_pipeline/methods/math_art/binary_counter.py,False
C,76,Binary Counter,style,categorical/str,image_pipeline/methods/math_art/binary_counter.py,False
C,76,Binary Counter,palette,categorical/str,image_pipeline/methods/math_art/binary_counter.py,False
C,76,Binary Counter,glitch_type,categorical/str,image_pipeline/methods/math_art/binary_counter.py,False
B,76,Binary Counter,glitch_intensity,structural use: compare,image_pipeline/methods/math_art/binary_counter.py,False
C,76,Binary Counter,bg_style,categorical/str,image_pipeline/methods/math_art/binary_counter.py,False
A,76,Binary Counter,bit_spacing,4 arithmetic use(s) of `spacing`,image_pipeline/methods/math_art/binary_counter.py,False
A,76,Binary Counter,bar_height,1 arithmetic use(s) of `bar_h`,image_pipeline/methods/math_art/binary_counter.py,False
B,76,Binary Counter,glow_radius,"structural use: GaussianBlur(), index",image_pipeline/methods/math_art/binary_counter.py,False
B,76,Binary Counter,led_radius,structural use: circle(),image_pipeline/methods/math_art/binary_counter.py,False
A,76,Binary Counter,scanline_speed,3 arithmetic use(s) of `scan_speed`,image_pipeline/methods/math_art/binary_counter.py,False
C,76,Binary Counter,anim_mode,categorical/str,image_pipeline/methods/math_art/binary_counter.py,False
C,76,Binary Counter,anim_speed,non-spatial by name,image_pipeline/methods/math_art/binary_counter.py,False
C,62,Chaotic Map,map_type,categorical/str,image_pipeline/methods/math_art/chaotic_map.py,False
A,62,Chaotic Map,a,7 arithmetic use(s) of `a`,image_pipeline/methods/math_art/chaotic_map.py,False
A,62,Chaotic Map,b,6 arithmetic use(s) of `b`,image_pipeline/methods/math_art/chaotic_map.py,False
A,62,Chaotic Map,c,4 arithmetic use(s) of `c`,image_pipeline/methods/math_art/chaotic_map.py,False
A,62,Chaotic Map,d,1 arithmetic use(s) of `d`,image_pipeline/methods/math_art/chaotic_map.py,False
B,62,Chaotic Map,n,structural use: range(),image_pipeline/methods/math_art/chaotic_map.py,False
C,62,Chaotic Map,density_inc,never used arithmetically,image_pipeline/methods/math_art/chaotic_map.py,False
C,62,Chaotic Map,style,categorical/str,image_pipeline/methods/math_art/chaotic_map.py,False
C,62,Chaotic Map,palette,categorical/str,image_pipeline/methods/math_art/chaotic_map.py,False
C,62,Chaotic Map,color_mode,categorical/str,image_pipeline/methods/math_art/chaotic_map.py,False
C,62,Chaotic Map,bg_style,categorical/str,image_pipeline/methods/math_art/chaotic_map.py,False
A,62,Chaotic Map,poincare_mod,1 arithmetic use(s) of `poinc`,image_pipeline/methods/math_art/chaotic_map.py,False
C,62,Chaotic Map,bifurcation_param,categorical/str,image_pipeline/methods/math_art/chaotic_map.py,False
B,62,Chaotic Map,bifurcation_min,structural use: linspace(),image_pipeline/methods/math_art/chaotic_map.py,False
B,62,Chaotic Map,bifurcation_max,structural use: linspace(),image_pipeline/methods/math_art/chaotic_map.py,False
B,62,Chaotic Map,trace_length,structural use: compare,image_pipeline/methods/math_art/chaotic_map.py,False
A,62,Chaotic Map,lorenz_sigma,1 arithmetic use(s) of `ls`,image_pipeline/methods/math_art/chaotic_map.py,False
A,62,Chaotic Map,lorenz_rho,1 arithmetic use(s) of `lr`,image_pipeline/methods/math_art/chaotic_map.py,False
A,62,Chaotic Map,lorenz_beta,1 arithmetic use(s) of `lb`,image_pipeline/methods/math_art/chaotic_map.py,False
C,62,Chaotic Map,lorenz_projection,categorical/str,image_pipeline/methods/math_art/chaotic_map.py,False
C,62,Chaotic Map,anim_mode,categorical/str,image_pipeline/methods/math_art/chaotic_map.py,False
C,62,Chaotic Map,anim_speed,non-spatial by name,image_pipeline/methods/math_art/chaotic_map.py,False
B,78,Circle Packing,max_circles,"structural use: compare, range()",image_pipeline/methods/math_art/circle_packing.py,False
B,78,Circle Packing,min_radius,"structural use: max(), uniform()",image_pipeline/methods/math_art/circle_packing.py,False
B,78,Circle Packing,max_radius,"structural use: min(), uniform()",image_pipeline/methods/math_art/circle_packing.py,False
B,78,Circle Packing,attempts,structural use: range(),image_pipeline/methods/math_art/circle_packing.py,False
C,78,Circle Packing,packing,categorical/str,image_pipeline/methods/math_art/circle_packing.py,False
C,78,Circle Packing,color_source,categorical/str,image_pipeline/methods/math_art/circle_packing.py,False
C,78,Circle Packing,palette,categorical/str,image_pipeline/methods/math_art/circle_packing.py,False
C,78,Circle Packing,style,categorical/str,image_pipeline/methods/math_art/circle_packing.py,False
C,78,Circle Packing,bg_style,categorical/str,image_pipeline/methods/math_art/circle_packing.py,False
B,78,Circle Packing,outline_width,"structural use: circle(), compare",image_pipeline/methods/math_art/circle_packing.py,False
C,78,Circle Packing,outline_color,categorical/str,image_pipeline/methods/math_art/circle_packing.py,False
A,78,Circle Packing,gap,4 arithmetic use(s) of `gap`,image_pipeline/methods/math_art/circle_packing.py,False
B,78,Circle Packing,concentric_rings,structural use: range(),image_pipeline/methods/math_art/circle_packing.py,False
B,78,Circle Packing,sunburst_rays,structural use: range(),image_pipeline/methods/math_art/circle_packing.py,False
A,78,Circle Packing,halftone_density,1 arithmetic use(s) of `half_d`,image_pipeline/methods/math_art/circle_packing.py,False
B,78,Circle Packing,relaxation_iters,structural use: range(),image_pipeline/methods/math_art/circle_packing.py,False
C,78,Circle Packing,anim_mode,categorical/str,image_pipeline/methods/math_art/circle_packing.py,False
C,78,Circle Packing,anim_speed,non-spatial by name,image_pipeline/methods/math_art/circle_packing.py,False
C,38,Dataviz,chart_type,categorical/str,image_pipeline/methods/math_art/dataviz.py,False
B,38,Dataviz,n_points,"structural use: arange(), min(), random()",image_pipeline/methods/math_art/dataviz.py,False
C,38,Dataviz,color,categorical/str,image_pipeline/methods/math_art/dataviz.py,False
C,38,Dataviz,palette,categorical/str,image_pipeline/methods/math_art/dataviz.py,False
C,38,Dataviz,title,categorical/str,image_pipeline/methods/math_art/dataviz.py,False
C,38,Dataviz,anim_mode,categorical/str,image_pipeline/methods/math_art/dataviz.py,False
C,38,Dataviz,anim_speed,non-spatial by name,image_pipeline/methods/math_art/dataviz.py,False
B,498,De Jong Attractor,a,structural use: float(),image_pipeline/methods/math_art/de_jong_attractor.py,False
B,498,De Jong Attractor,b,structural use: float(),image_pipeline/methods/math_art/de_jong_attractor.py,False
B,498,De Jong Attractor,c,structural use: float(),image_pipeline/methods/math_art/de_jong_attractor.py,False
B,498,De Jong Attractor,d,structural use: float(),image_pipeline/methods/math_art/de_jong_attractor.py,False
B,498,De Jong Attractor,walkers,structural use: uniform(),image_pipeline/methods/math_art/de_jong_attractor.py,False
C,498,De Jong Attractor,steps,non-spatial by name,image_pipeline/methods/math_art/de_jong_attractor.py,False
B,498,De Jong Attractor,discard,structural use: range(),image_pipeline/methods/math_art/de_jong_attractor.py,False
C,498,De Jong Attractor,color_mode,categorical/str,image_pipeline/methods/math_art/de_jong_attractor.py,False
C,498,De Jong Attractor,exposure,never used arithmetically,image_pipeline/methods/math_art/de_jong_attractor.py,False
C,498,De Jong Attractor,background,categorical/str,image_pipeline/methods/math_art/de_jong_attractor.py,False
C,498,De Jong Attractor,anim_mode,categorical/str,image_pipeline/methods/math_art/de_jong_attractor.py,False
C,498,De Jong Attractor,anim_speed,non-spatial by name,image_pipeline/methods/math_art/de_jong_attractor.py,False
C,498,De Jong Attractor,time,non-spatial by name,image_pipeline/methods/math_art/de_jong_attractor.py,False
B,43,Density Heatmap,points,"structural use: choice(), compare, range()",image_pipeline/methods/math_art/density_heatmap.py,False
B,43,Density Heatmap,sigma,"structural use: GaussianBlur(), uniform()",image_pipeline/methods/math_art/density_heatmap.py,False
C,43,Density Heatmap,source,categorical/str,image_pipeline/methods/math_art/density_heatmap.py,False
B,43,Density Heatmap,n_clusters,structural use: range(),image_pipeline/methods/math_art/density_heatmap.py,False
C,43,Density Heatmap,style,categorical/str,image_pipeline/methods/math_art/density_heatmap.py,False
C,43,Density Heatmap,cmap,categorical/str,image_pipeline/methods/math_art/density_heatmap.py,False
C,43,Density Heatmap,palette,categorical/str,image_pipeline/methods/math_art/density_heatmap.py,False
C,43,Density Heatmap,dual_cmap,categorical/str,image_pipeline/methods/math_art/density_heatmap.py,False
B,43,Density Heatmap,contour_levels,structural use: linspace(),image_pipeline/methods/math_art/density_heatmap.py,False
C,43,Density Heatmap,scatter_alpha,never used arithmetically,image_pipeline/methods/math_art/density_heatmap.py,False
C,43,Density Heatmap,kernel_type,categorical/str,image_pipeline/methods/math_art/density_heatmap.py,False
A,43,Density Heatmap,light_angle,1 arithmetic use(s) of `light_angle`,image_pipeline/methods/math_art/density_heatmap.py,False
A,43,Density Heatmap,light_alt,1 arithmetic use(s) of `light_alt`,image_pipeline/methods/math_art/density_heatmap.py,False
B,43,Density Heatmap,ridge_spacing,"structural use: index, range()",image_pipeline/methods/math_art/density_heatmap.py,False
C,43,Density Heatmap,colormap_shift,never used arithmetically,image_pipeline/methods/math_art/density_heatmap.py,False
C,43,Density Heatmap,adaptive_sigma,categorical/str,image_pipeline/methods/math_art/density_heatmap.py,False
A,43,Density Heatmap,point_speed,1 arithmetic use(s) of `point_speed`,image_pipeline/methods/math_art/density_heatmap.py,False
C,43,Density Heatmap,anim_mode,categorical/str,image_pipeline/methods/math_art/density_heatmap.py,False
C,43,Density Heatmap,anim_speed,non-spatial by name,image_pipeline/methods/math_art/density_heatmap.py,False
C,431,Domain Coloring,function,categorical/str,image_pipeline/methods/math_art/domain_coloring.py,False
B,431,Domain Coloring,exponent,structural use: _f_of_z(),image_pipeline/methods/math_art/domain_coloring.py,False
C,431,Domain Coloring,coloring,categorical/str,image_pipeline/methods/math_art/domain_coloring.py,False
A,431,Domain Coloring,scale,1 arithmetic use(s) of `scale`,image_pipeline/methods/math_art/domain_coloring.py,False
A,431,Domain Coloring,center_x,1 arithmetic use(s) of `cx`,image_pipeline/methods/math_art/domain_coloring.py,False
A,431,Domain Coloring,center_y,1 arithmetic use(s) of `cy`,image_pipeline/methods/math_art/domain_coloring.py,False
C,431,Domain Coloring,time,non-spatial by name,image_pipeline/methods/math_art/domain_coloring.py,False
C,431,Domain Coloring,anim_mode,categorical/str,image_pipeline/methods/math_art/domain_coloring.py,False
C,431,Domain Coloring,anim_speed,non-spatial by name,image_pipeline/methods/math_art/domain_coloring.py,False
C,431,Domain Coloring,source,categorical/str,image_pipeline/methods/math_art/domain_coloring.py,False
C,442,Fast Marching Geodesic,seed_mode,categorical/str,image_pipeline/methods/math_art/fast_marching_geodesic.py,False
C,442,Fast Marching Geodesic,speed_mode,categorical/str,image_pipeline/methods/math_art/fast_marching_geodesic.py,False
C,442,Fast Marching Geodesic,obstacle_mode,categorical/str,image_pipeline/methods/math_art/fast_marching_geodesic.py,False
B,442,Fast Marching Geodesic,obstacle_strength,structural use: min(),image_pipeline/methods/math_art/fast_marching_geodesic.py,False
B,442,Fast Marching Geodesic,seed_count,structural use: min(),image_pipeline/methods/math_art/fast_marching_geodesic.py,False
C,442,Fast Marching Geodesic,color_mode,categorical/str,image_pipeline/methods/math_art/fast_marching_geodesic.py,False
B,442,Fast Marching Geodesic,n_iso,"structural use: _render_geodesic(), min()",image_pipeline/methods/math_art/fast_marching_geodesic.py,False
B,442,Fast Marching Geodesic,line_width,"structural use: _render_geodesic(), min()",image_pipeline/methods/math_art/fast_marching_geodesic.py,False
C,442,Fast Marching Geodesic,anim_mode,categorical/str,image_pipeline/methods/math_art/fast_marching_geodesic.py,False
C,442,Fast Marching Geodesic,anim_speed,non-spatial by name,image_pipeline/methods/math_art/fast_marching_geodesic.py,False
C,442,Fast Marching Geodesic,time,non-spatial by name,image_pipeline/methods/math_art/fast_marching_geodesic.py,False
C,442,Fast Marching Geodesic,source,categorical/str,image_pipeline/methods/math_art/fast_marching_geodesic.py,False
C,48,FFT Art,filter_type,categorical/str,image_pipeline/methods/math_art/fft_art.py,False
C,48,FFT Art,source,categorical/str,image_pipeline/methods/math_art/fft_art.py,False
C,48,FFT Art,color_mode,categorical/str,image_pipeline/methods/math_art/fft_art.py,False
C,48,FFT Art,palette,categorical/str,image_pipeline/methods/math_art/fft_art.py,False
B,48,FFT Art,n_rings,structural use: range(),image_pipeline/methods/math_art/fft_art.py,False
A,48,FFT Art,ring1_center,1 arithmetic use(s) of `r1c`,image_pipeline/methods/math_art/fft_art.py,False
A,48,FFT Art,ring1_sigma,2 arithmetic use(s) of `r1s`,image_pipeline/methods/math_art/fft_art.py,False
A,48,FFT Art,ring2_center,2 arithmetic use(s) of `r2c`,image_pipeline/methods/math_art/fft_art.py,False
A,48,FFT Art,ring2_sigma,1 arithmetic use(s) of `r2s`,image_pipeline/methods/math_art/fft_art.py,False
A,48,FFT Art,spiral_turns,1 arithmetic use(s) of `st`,image_pipeline/methods/math_art/fft_art.py,False
A,48,FFT Art,star_arms,1 arithmetic use(s) of `sa`,image_pipeline/methods/math_art/fft_art.py,False
A,48,FFT Art,checker_size,2 arithmetic use(s) of `cks`,image_pipeline/methods/math_art/fft_art.py,False
D,48,FFT Art,text_content,categorical/str,image_pipeline/methods/math_art/fft_art.py,False
B,48,FFT Art,gabor_freqs,structural use: range(),image_pipeline/methods/math_art/fft_art.py,False
B,48,FFT Art,gabor_orientations,structural use: range(),image_pipeline/methods/math_art/fft_art.py,False
C,48,FFT Art,fractal_exponent,never used arithmetically,image_pipeline/methods/math_art/fft_art.py,False
C,48,FFT Art,phase_swap_source,categorical/str,image_pipeline/methods/math_art/fft_art.py,False
C,48,FFT Art,kernel_type,categorical/str,image_pipeline/methods/math_art/fft_art.py,False
C,48,FFT Art,kernel_size,never used arithmetically,image_pipeline/methods/math_art/fft_art.py,False
A,48,FFT Art,polar_radial_freq,1 arithmetic use(s) of `prf`,image_pipeline/methods/math_art/fft_art.py,False
A,48,FFT Art,polar_angular_freq,1 arithmetic use(s) of `paf`,image_pipeline/methods/math_art/fft_art.py,False
C,48,FFT Art,anim_mode,categorical/str,image_pipeline/methods/math_art/fft_art.py,False
C,48,FFT Art,anim_speed,non-spatial by name,image_pipeline/methods/math_art/fft_art.py,False
B,510,Curl-Noise Flow Field (Math-Art),particles,"structural use: float(), uniform()",image_pipeline/methods/math_art/flow_field.py,False
C,510,Curl-Noise Flow Field (Math-Art),steps,non-spatial by name,image_pipeline/methods/math_art/flow_field.py,False
C,510,Curl-Noise Flow Field (Math-Art),dt,non-spatial by name,image_pipeline/methods/math_art/flow_field.py,False
B,510,Curl-Noise Flow Field (Math-Art),noise_scale,structural use: _build_waves(),image_pipeline/methods/math_art/flow_field.py,False
A,510,Curl-Noise Flow Field (Math-Art),speed,1 arithmetic use(s) of `speed`,image_pipeline/methods/math_art/flow_field.py,False
C,510,Curl-Noise Flow Field (Math-Art),color_mode,categorical/str,image_pipeline/methods/math_art/flow_field.py,False
C,510,Curl-Noise Flow Field (Math-Art),exposure,never used arithmetically,image_pipeline/methods/math_art/flow_field.py,False
C,510,Curl-Noise Flow Field (Math-Art),background,categorical/str,image_pipeline/methods/math_art/flow_field.py,False
C,510,Curl-Noise Flow Field (Math-Art),anim_mode,categorical/str,image_pipeline/methods/math_art/flow_field.py,False
C,510,Curl-Noise Flow Field (Math-Art),anim_speed,non-spatial by name,image_pipeline/methods/math_art/flow_field.py,False
C,510,Curl-Noise Flow Field (Math-Art),time,non-spatial by name,image_pipeline/methods/math_art/flow_field.py,False
A,81,Fourier Circles,n_circles,1 arithmetic use(s) of `nc`,image_pipeline/methods/math_art/fourier_circles.py,False
C,81,Fourier Circles,shape,categorical/str,image_pipeline/methods/math_art/fourier_circles.py,False
C,81,Fourier Circles,render_style,categorical/str,image_pipeline/methods/math_art/fourier_circles.py,False
C,81,Fourier Circles,color_mode,categorical/str,image_pipeline/methods/math_art/fourier_circles.py,False
A,81,Fourier Circles,speed,1 arithmetic use(s) of `speed`,image_pipeline/methods/math_art/fourier_circles.py,False
B,81,Fourier Circles,line_width,structural use: line(),image_pipeline/methods/math_art/fourier_circles.py,False
C,81,Fourier Circles,color,categorical/str,image_pipeline/methods/math_art/fourier_circles.py,False
B,81,Fourier Circles,trace_length,"structural use: compare, min()",image_pipeline/methods/math_art/fourier_circles.py,False
C,81,Fourier Circles,trace_fade,never used arithmetically,image_pipeline/methods/math_art/fourier_circles.py,False
C,81,Fourier Circles,show_circles,bool,image_pipeline/methods/math_art/fourier_circles.py,False
C,81,Fourier Circles,show_axes,bool,image_pipeline/methods/math_art/fourier_circles.py,False
C,81,Fourier Circles,background,categorical/str,image_pipeline/methods/math_art/fourier_circles.py,False
C,81,Fourier Circles,anim_mode,categorical/str,image_pipeline/methods/math_art/fourier_circles.py,False
C,81,Fourier Circles,anim_speed,non-spatial by name,image_pipeline/methods/math_art/fourier_circles.py,False
A,81,Fourier Circles,scale,1 arithmetic use(s) of `scale`,image_pipeline/methods/math_art/fourier_circles.py,False
A,81,Fourier Circles,offset_x,1 arithmetic use(s) of `ox`,image_pipeline/methods/math_art/fourier_circles.py,False
A,81,Fourier Circles,offset_y,1 arithmetic use(s) of `oy`,image_pipeline/methods/math_art/fourier_circles.py,False
C,81,Fourier Circles,source,categorical/str,image_pipeline/methods/math_art/fourier_circles.py,False
C,967,Interior Mapping,anim_mode,categorical/str,image_pipeline/methods/math_art/interior_mapping.py,False
C,967,Interior Mapping,anim_speed,non-spatial by name,image_pipeline/methods/math_art/interior_mapping.py,False
A,967,Interior Mapping,n_cols,1 arithmetic use(s) of `n_cols`,image_pipeline/methods/math_art/interior_mapping.py,False
A,967,Interior Mapping,n_rows,1 arithmetic use(s) of `n_rows`,image_pipeline/methods/math_art/interior_mapping.py,False
A,967,Interior Mapping,room_depth,2 arithmetic use(s) of `room_depth`,image_pipeline/methods/math_art/interior_mapping.py,False
A,967,Interior Mapping,perspective,1 arithmetic use(s) of `persp`,image_pipeline/methods/math_art/interior_mapping.py,False
A,967,Interior Mapping,pan_x,1 arithmetic use(s) of `pan_x0`,image_pipeline/methods/math_art/interior_mapping.py,False
